drug_internal_id,protein_id,pchembl_max,pchembl_avg,num_measurements,edge_type
3859,CHEMBL4302,6.7,6.7,1,binds_to
3859,CHEMBL1916,6.57,6.19,3,binds_to
3859,CHEMBL3251,6.55,6.55,2,binds_to
3859,CHEMBL233,6.54,5.89,5,binds_to
3859,CHEMBL3155,6.5,6.24,5,binds_to
3859,CHEMBL231,6.49,6.2,7,binds_to
3859,CHEMBL1942,6.32,6.13,3,binds_to
3859,CHEMBL214,6.02,5.8,6,binds_to
3859,CHEMBL1833,5.97,5.85,3,binds_to
3859,CHEMBL3371,5.96,5.96,1,binds_to
3859,CHEMBL1980,5.82,5.82,1,binds_to
3859,CHEMBL216,5.8,5.71,3,binds_to
3859,CHEMBL225,5.76,5.68,2,binds_to
3859,CHEMBL228,5.75,5.75,3,binds_to
3859,CHEMBL222,5.74,5.72,3,binds_to
3859,CHEMBL1867,5.73,5.73,1,binds_to
3859,CHEMBL2035,5.55,5.55,1,binds_to
3859,CHEMBL3622,5.54,5.54,1,binds_to
3859,CHEMBL340,5.5,5.5,2,binds_to
2856578,CHEMBL1862,10.8,8.64,49,binds_to
2856578,CHEMBL267,10.8,9.4,25,binds_to
2856578,CHEMBL5836,10.41,8.94,2,binds_to
2856578,CHEMBL4954,10.03,10.03,2,binds_to
2856578,CHEMBL4014,9.77,8.4,4,binds_to
2856578,CHEMBL258,9.7,9.03,9,binds_to
2856578,CHEMBL1841,9.7,8.97,7,binds_to
2856578,CHEMBL2250,9.68,9.68,2,binds_to
2856578,CHEMBL4134,9.62,9.62,2,binds_to
2856578,CHEMBL3987,9.62,9.21,3,binds_to
2856578,CHEMBL2073,9.52,9.22,6,binds_to
2856578,CHEMBL4367,9.52,8.96,3,binds_to
2856578,CHEMBL4223,9.51,9.21,4,binds_to
2856578,CHEMBL3234,9.5,8.99,4,binds_to
2856578,CHEMBL5147,9.47,9.11,3,binds_to
2856578,CHEMBL3290,9.41,8.89,4,binds_to
2856578,CHEMBL5122,9.4,8.2,11,binds_to
2856578,CHEMBL5072,9.35,9.35,2,binds_to
2856578,CHEMBL2007,9.33,8.37,5,binds_to
2856578,CHEMBL3984,9.3,7.23,8,binds_to
2856578,CHEMBL4454,9.3,8.97,3,binds_to
2856578,CHEMBL5319,9.3,8.66,5,binds_to
2856578,CHEMBL1936,9.24,8.48,25,binds_to
2856578,CHEMBL3905,9.24,8.88,4,binds_to
2856578,CHEMBL1844,9.24,8.73,7,binds_to
2856578,CHEMBL1913,9.2,8.28,5,binds_to
2856578,CHEMBL5703,9.2,8.33,3,binds_to
2856578,CHEMBL5699,9.1,8.32,5,binds_to
2856578,CHEMBL2068,9.07,8.32,5,binds_to
2856578,CHEMBL2634,9.0,8.64,4,binds_to
2856578,CHEMBL4599,9.0,8.29,8,binds_to
2856578,CHEMBL6082,9.0,8.61,3,binds_to
2856578,CHEMBL3988,8.92,8.66,3,binds_to
2856578,CHEMBL5251,8.89,8.57,7,binds_to
2856578,CHEMBL3834,8.85,8.85,2,binds_to
2856578,CHEMBL4355,8.59,8.23,5,binds_to
2856578,CHEMBL4948,8.48,7.16,2,binds_to
2856578,CHEMBL5810,8.39,8.2,3,binds_to
2856578,CHEMBL4601,8.3,8.01,6,binds_to
2856578,CHEMBL5146,8.3,8.3,1,binds_to
2856578,CHEMBL6149,8.3,7.67,4,binds_to
2856578,CHEMBL4901,8.16,7.95,3,binds_to
2856578,CHEMBL5260,7.96,7.96,2,binds_to
2856578,CHEMBL4246,7.89,7.42,4,binds_to
2856578,CHEMBL4852,7.8,7.13,4,binds_to
2856578,CHEMBL5838,7.75,7.75,1,binds_to
2856578,CHEMBL203,7.7,6.7,29,binds_to
2856578,CHEMBL5014,7.7,7.42,4,binds_to
2856578,CHEMBL260,7.57,6.9,8,binds_to
2856578,CHEMBL5604,7.48,7.38,3,binds_to
2856578,CHEMBL3009,7.4,7.33,2,binds_to
2856578,CHEMBL3886,7.35,7.17,4,binds_to
2856578,CHEMBL5476,7.28,7.28,1,binds_to
2856578,CHEMBL3836,7.23,6.45,9,binds_to
2856578,CHEMBL2331044,7.2,7.2,1,binds_to
2856578,CHEMBL2428,7.14,7.14,1,binds_to
2856578,CHEMBL5903,7.1,6.51,3,binds_to
2856578,CHEMBL6191,7.1,7.1,1,binds_to
2856578,CHEMBL5932,7.07,6.61,7,binds_to
2856578,CHEMBL3553,6.96,6.19,3,binds_to
2856578,CHEMBL5914,6.85,6.26,2,binds_to
2856578,CHEMBL1824,6.8,6.24,6,binds_to
2856578,CHEMBL1906,6.79,6.42,3,binds_to
2856578,CHEMBL5550,6.72,6.72,2,binds_to
2856578,CHEMBL2599,6.7,5.85,4,binds_to
2856578,CHEMBL5095,6.7,6.51,2,binds_to
2856578,CHEMBL4312,6.68,6.68,2,binds_to
2856578,CHEMBL5518,6.68,6.38,3,binds_to
2856578,CHEMBL5616,6.68,6.68,2,binds_to
2856578,CHEMBL2959,6.64,6.64,1,binds_to
2856578,CHEMBL4439,6.64,6.35,3,binds_to
2856578,CHEMBL5364,6.59,6.58,3,binds_to
2856578,CHEMBL5970,6.55,6.55,1,binds_to
2856578,CHEMBL4853,6.51,6.51,2,binds_to
2856578,CHEMBL5310,6.48,6.3,3,binds_to
2856578,CHEMBL3384,6.45,6.45,1,binds_to
2856578,CHEMBL2041,6.41,6.08,8,binds_to
2856578,CHEMBL3961,6.39,6.39,2,binds_to
2856578,CHEMBL5311,6.34,6.34,2,binds_to
2856578,CHEMBL5638,6.33,6.33,1,binds_to
2856578,CHEMBL5145,6.3,6.27,4,binds_to
2856578,CHEMBL2208,6.27,6.27,1,binds_to
2856578,CHEMBL5466,6.24,6.03,3,binds_to
2856578,CHEMBL3587,6.2,6.07,3,binds_to
2856578,CHEMBL4202,6.2,6.04,4,binds_to
2856578,CHEMBL2148,6.19,6.19,1,binds_to
2856578,CHEMBL5432,6.19,6.02,3,binds_to
2856578,CHEMBL5334,6.17,6.17,1,binds_to
2856578,CHEMBL3920,6.15,6.15,1,binds_to
2856578,CHEMBL4482,6.13,6.13,1,binds_to
2856578,CHEMBL5651,6.11,6.11,1,binds_to
2856578,CHEMBL3650,6.06,5.88,2,binds_to
2856578,CHEMBL5749,6.01,5.9,3,binds_to
2856578,CHEMBL2971,6.0,5.97,3,binds_to
2856578,CHEMBL5261,6.0,6.0,1,binds_to
2856578,CHEMBL2918,5.92,5.92,1,binds_to
2856578,CHEMBL3981,5.92,5.8,3,binds_to
2856578,CHEMBL5615,5.92,5.92,2,binds_to
2856578,CHEMBL1163129,5.92,5.92,1,binds_to
2856578,CHEMBL2185,5.9,5.9,1,binds_to
2856578,CHEMBL279,5.9,5.71,4,binds_to
2856578,CHEMBL2742,5.9,5.9,1,binds_to
2856578,CHEMBL3956,5.9,5.9,1,binds_to
2856578,CHEMBL4527,5.9,5.77,3,binds_to
2856578,CHEMBL4575,5.9,5.9,1,binds_to
2856578,CHEMBL5320,5.89,5.89,2,binds_to
2856578,CHEMBL5330,5.89,5.82,2,binds_to
2856578,CHEMBL4142,5.85,5.85,2,binds_to
2856578,CHEMBL2964,5.85,5.83,3,binds_to
2856578,CHEMBL4937,5.82,5.75,3,binds_to
2856578,CHEMBL5358,5.8,5.8,2,binds_to
2856578,CHEMBL224,5.77,5.77,1,binds_to
2856578,CHEMBL5941,5.72,5.72,2,binds_to
2856578,CHEMBL3788,5.7,5.7,1,binds_to
2856578,CHEMBL5455,5.7,5.7,1,binds_to
2856578,CHEMBL4895,5.7,5.7,1,binds_to
2856578,CHEMBL4516,5.7,5.7,2,binds_to
2856578,CHEMBL5393,5.7,5.7,1,binds_to
2856578,CHEMBL4526,5.68,5.68,1,binds_to
2856578,CHEMBL5052,5.68,5.68,2,binds_to
2856578,CHEMBL5701,5.64,5.64,1,binds_to
2856578,CHEMBL2873,5.6,5.6,1,binds_to
2856578,CHEMBL4722,5.58,5.58,1,binds_to
2856578,CHEMBL4267,5.54,5.53,3,binds_to
2856578,CHEMBL3194,5.51,5.51,1,binds_to
2856578,CHEMBL6166,5.51,5.51,2,binds_to
2856578,CHEMBL1974,5.5,5.5,1,binds_to
2856578,CHEMBL1649059,5.5,5.5,1,binds_to
83245,CHEMBL5742,9.3,9.0,4,binds_to
83245,CHEMBL3401,6.72,6.52,2,binds_to
83245,CHEMBL3253,5.7,5.7,1,binds_to
543306,CHEMBL4333,5.52,5.52,1,binds_to
13618,CHEMBL1963,7.5,7.5,2,binds_to
13756,CHEMBL210,8.33,8.33,1,binds_to
13756,CHEMBL213,8.18,8.18,1,binds_to
13756,CHEMBL1293235,6.9,6.9,1,binds_to
13756,CHEMBL214,6.15,6.15,1,binds_to
13756,CHEMBL229,5.52,5.52,1,binds_to
2882612,CHEMBL221,5.79,5.79,1,binds_to
13928,CHEMBL4523454,6.8,6.8,1,binds_to
13928,CHEMBL4040,6.33,6.33,1,binds_to
13928,CHEMBL1833,6.27,6.17,2,binds_to
13928,CHEMBL256,5.63,5.63,1,binds_to
13928,CHEMBL1293298,5.62,5.62,1,binds_to
13928,CHEMBL260,5.6,5.6,1,binds_to
13928,CHEMBL1942,5.52,5.52,1,binds_to
14125,CHEMBL1836,10.7,9.07,22,binds_to
14125,CHEMBL3710,9.48,8.92,6,binds_to
14125,CHEMBL1881,8.99,8.14,18,binds_to
14125,CHEMBL1811,8.96,8.24,5,binds_to
14125,CHEMBL1963,8.0,8.0,2,binds_to
14125,CHEMBL4040,7.0,7.0,1,binds_to
14125,CHEMBL1987,6.6,6.6,1,binds_to
14125,CHEMBL1995,6.58,6.52,2,binds_to
14125,CHEMBL3401,6.14,6.11,2,binds_to
14367,CHEMBL228,9.32,8.15,20,binds_to
14367,CHEMBL240,8.0,6.78,2,binds_to
14367,CHEMBL225,6.81,6.67,2,binds_to
14367,CHEMBL287,6.78,6.59,2,binds_to
14367,CHEMBL1833,6.56,6.18,5,binds_to
14367,CHEMBL1941,6.46,6.46,1,binds_to
14367,CHEMBL231,6.43,5.8,4,binds_to
14367,CHEMBL229,5.96,5.96,1,binds_to
14367,CHEMBL1293232,5.95,5.95,1,binds_to
14367,CHEMBL223,5.79,5.79,1,binds_to
14367,CHEMBL234,5.72,5.72,1,binds_to
14367,CHEMBL224,5.67,5.67,1,binds_to
14367,CHEMBL222,5.66,5.66,2,binds_to
84633,CHEMBL2439,5.65,5.65,1,binds_to
3965,CHEMBL1821,6.66,6.23,2,binds_to
3965,CHEMBL2118,6.54,6.54,1,binds_to
3965,CHEMBL4162,6.52,6.52,1,binds_to
3965,CHEMBL1075169,6.52,6.52,1,binds_to
3965,CHEMBL1075105,6.52,6.52,1,binds_to
3965,CHEMBL1743126,6.39,5.89,3,binds_to
3965,CHEMBL224,6.33,6.06,2,binds_to
3965,CHEMBL211,6.29,5.98,3,binds_to
3965,CHEMBL1867,6.29,6.08,2,binds_to
3965,CHEMBL264,6.19,6.19,1,binds_to
3965,CHEMBL1951,6.1,5.92,2,binds_to
3965,CHEMBL4300,6.0,6.0,1,binds_to
3965,CHEMBL3018,5.94,5.94,1,binds_to
3965,CHEMBL1743122,5.92,5.92,1,binds_to
3965,CHEMBL1795140,5.92,5.92,1,binds_to
3965,CHEMBL222,5.88,5.73,3,binds_to
3965,CHEMBL234,5.87,5.87,1,binds_to
3965,CHEMBL225,5.76,5.76,1,binds_to
3965,CHEMBL4286,5.7,5.7,1,binds_to
3965,CHEMBL233,5.68,5.68,1,binds_to
3965,CHEMBL2035,5.68,5.61,2,binds_to
3965,CHEMBL238,5.62,5.57,3,binds_to
3965,CHEMBL1743127,5.57,5.57,1,binds_to
14406,CHEMBL216,7.76,6.33,7,binds_to
14406,CHEMBL2035,6.2,6.2,1,binds_to
14406,CHEMBL211,6.0,6.0,1,binds_to
14406,CHEMBL3542436,5.85,5.68,2,binds_to
14406,CHEMBL245,5.84,5.84,1,binds_to
14406,CHEMBL5282,5.52,5.52,1,binds_to
564990,CHEMBL5019,5.77,5.77,2,binds_to
563451,CHEMBL4159,5.8,5.8,1,binds_to
563451,CHEMBL4096,5.5,5.5,1,binds_to
565417,CHEMBL4338,9.32,9.32,1,binds_to
562404,CHEMBL245,10.15,9.53,5,binds_to
562404,CHEMBL211,10.1,9.65,5,binds_to
562404,CHEMBL216,10.1,9.43,4,binds_to
562404,CHEMBL2035,9.8,9.8,1,binds_to
562404,CHEMBL1821,9.7,9.7,1,binds_to
562404,CHEMBL240,6.37,6.37,1,binds_to
562404,CHEMBL249,6.3,6.3,1,binds_to
562404,CHEMBL1867,5.64,5.64,1,binds_to
562404,CHEMBL1916,5.6,5.6,1,binds_to
14785,CHEMBL203,10.54,7.92,210,binds_to
14785,CHEMBL4355,8.51,7.96,16,binds_to
14785,CHEMBL5838,8.0,6.98,2,binds_to
14785,CHEMBL3981,7.72,7.15,5,binds_to
14785,CHEMBL1824,7.7,6.58,34,binds_to
14785,CHEMBL6191,7.6,7.6,1,binds_to
14785,CHEMBL4202,7.58,7.05,5,binds_to
14785,CHEMBL221,7.41,7.41,1,binds_to
14785,CHEMBL279,7.3,6.73,5,binds_to
14785,CHEMBL1862,7.24,6.55,31,binds_to
14785,CHEMBL5145,7.22,7.22,2,binds_to
14785,CHEMBL4948,7.02,7.02,1,binds_to
14785,CHEMBL1772932,6.95,6.95,1,binds_to
14785,CHEMBL1974,6.89,6.33,10,binds_to
14785,CHEMBL5393,6.89,6.83,2,binds_to
14785,CHEMBL3905,6.8,6.45,3,binds_to
14785,CHEMBL2250,6.72,6.48,3,binds_to
14785,CHEMBL4014,6.7,6.64,3,binds_to
14785,CHEMBL3009,6.64,6.04,5,binds_to
14785,CHEMBL258,6.6,6.44,4,binds_to
14785,CHEMBL4223,6.5,5.97,3,binds_to
14785,CHEMBL2041,6.48,6.07,6,binds_to
14785,CHEMBL5014,6.39,6.24,3,binds_to
14785,CHEMBL5247,6.37,6.37,1,binds_to
14785,CHEMBL4526,6.36,6.2,4,binds_to
14785,CHEMBL4937,6.3,6.3,1,binds_to
14785,CHEMBL1743124,6.28,6.27,2,binds_to
14785,CHEMBL5260,6.24,6.24,2,binds_to
14785,CHEMBL3935,6.22,6.22,2,binds_to
14785,CHEMBL5334,6.2,6.2,2,binds_to
14785,CHEMBL5579,6.17,6.17,2,binds_to
14785,CHEMBL267,6.16,6.01,3,binds_to
14785,CHEMBL2148,6.16,6.1,2,binds_to
14785,CHEMBL4718,6.16,6.16,2,binds_to
14785,CHEMBL3987,6.15,6.15,1,binds_to
14785,CHEMBL2185,6.1,5.93,3,binds_to
14785,CHEMBL1955,6.1,5.82,3,binds_to
14785,CHEMBL5319,6.1,6.1,2,binds_to
14785,CHEMBL5274,6.07,6.07,2,binds_to
14785,CHEMBL5627,6.05,5.93,3,binds_to
14785,CHEMBL5047,6.04,6.04,1,binds_to
14785,CHEMBL4134,6.03,6.03,2,binds_to
14785,CHEMBL1075167,6.02,6.02,1,binds_to
14785,CHEMBL2777,6.01,6.01,2,binds_to
14785,CHEMBL5331,6.01,6.01,1,binds_to
14785,CHEMBL3717,6.0,5.84,3,binds_to
14785,CHEMBL4204,6.0,5.9,3,binds_to
14785,CHEMBL1770034,6.0,6.0,1,binds_to
14785,CHEMBL5072,5.96,5.96,1,binds_to
14785,CHEMBL4454,5.96,5.96,2,binds_to
14785,CHEMBL301,5.94,5.94,2,binds_to
14785,CHEMBL3830,5.92,5.92,5,binds_to
14785,CHEMBL4522,5.92,5.86,3,binds_to
14785,CHEMBL4247,5.92,5.81,3,binds_to
14785,CHEMBL1163129,5.92,5.92,1,binds_to
14785,CHEMBL1936,5.89,5.75,8,binds_to
14785,CHEMBL4376,5.89,5.89,1,binds_to
14785,CHEMBL5518,5.89,5.89,1,binds_to
14785,CHEMBL5785,5.89,5.89,2,binds_to
14785,CHEMBL1913,5.85,5.78,3,binds_to
14785,CHEMBL4602,5.85,5.85,2,binds_to
14785,CHEMBL2599,5.8,5.8,1,binds_to
14785,CHEMBL1868,5.8,5.8,1,binds_to
14785,CHEMBL216,5.79,5.79,1,binds_to
14785,CHEMBL5836,5.77,5.77,1,binds_to
14785,CHEMBL3234,5.75,5.75,2,binds_to
14785,CHEMBL2007,5.75,5.75,2,binds_to
14785,CHEMBL5146,5.74,5.74,1,binds_to
14785,CHEMBL4142,5.72,5.72,1,binds_to
14785,CHEMBL3788,5.72,5.72,1,binds_to
14785,CHEMBL5550,5.72,5.72,2,binds_to
14785,CHEMBL4179,5.7,5.7,1,binds_to
14785,CHEMBL2073,5.66,5.66,2,binds_to
14785,CHEMBL4722,5.66,5.66,2,binds_to
14785,CHEMBL5147,5.66,5.66,1,binds_to
14785,CHEMBL3956,5.65,5.65,1,binds_to
14785,CHEMBL5970,5.64,5.64,1,binds_to
14785,CHEMBL3553,5.62,5.62,1,binds_to
14785,CHEMBL4954,5.62,5.62,2,binds_to
14785,CHEMBL3032,5.6,5.6,1,binds_to
14785,CHEMBL4900,5.6,5.6,1,binds_to
14785,CHEMBL5753,5.6,5.6,2,binds_to
14785,CHEMBL5759,5.6,5.6,2,binds_to
14785,CHEMBL5914,5.6,5.6,1,binds_to
14785,CHEMBL5699,5.58,5.58,1,binds_to
14785,CHEMBL5320,5.54,5.54,2,binds_to
14785,CHEMBL1075104,5.54,5.54,1,binds_to
14785,CHEMBL256,5.52,5.52,1,binds_to
14785,CHEMBL5408,5.51,5.51,1,binds_to
14785,CHEMBL3769292,5.51,5.51,1,binds_to
560078,CHEMBL2327,6.27,6.03,2,binds_to
560078,CHEMBL340,6.0,6.0,1,binds_to
14805,CHEMBL203,10.22,7.98,126,binds_to
14805,CHEMBL1824,8.8,7.62,58,binds_to
14805,CHEMBL3009,7.6,7.09,9,binds_to
14805,CHEMBL5554,6.17,6.17,2,binds_to
14805,CHEMBL3268,6.03,6.03,2,binds_to
14805,CHEMBL240,6.0,6.0,1,binds_to
14805,CHEMBL4948,5.96,5.96,2,binds_to
14805,CHEMBL2041,5.9,5.9,1,binds_to
14805,CHEMBL340,5.77,5.77,1,binds_to
14805,CHEMBL2185,5.7,5.7,1,binds_to
14805,CHEMBL3981,5.58,5.58,1,binds_to
14805,CHEMBL5393,5.5,5.5,2,binds_to
87251,CHEMBL1250402,5.58,5.58,1,binds_to
563655,CHEMBL239,6.05,6.05,2,binds_to
563655,CHEMBL1293235,5.55,5.55,1,binds_to
15958,CHEMBL1833,6.14,6.04,2,binds_to
15958,CHEMBL4187,5.54,5.54,1,binds_to
15958,CHEMBL1980,5.52,5.52,1,binds_to
15990,CHEMBL1947,8.25,8.25,1,binds_to
15990,CHEMBL1293235,7.05,7.05,1,binds_to
15990,CHEMBL288,6.58,6.58,1,binds_to
16308,CHEMBL221,8.52,7.54,5,binds_to
16308,CHEMBL230,8.0,6.68,6,binds_to
16308,CHEMBL234,7.07,7.07,1,binds_to
16308,CHEMBL4681,6.34,6.07,2,binds_to
16308,CHEMBL245,6.27,6.27,1,binds_to
16308,CHEMBL5847,6.26,6.26,1,binds_to
16308,CHEMBL1641347,5.82,5.82,1,binds_to
16308,CHEMBL1942,5.72,5.72,1,binds_to
16308,CHEMBL5905,5.69,5.69,1,binds_to
16308,CHEMBL225,5.58,5.58,1,binds_to
16308,CHEMBL4999,5.53,5.53,1,binds_to
88882,CHEMBL1900,8.0,7.08,12,binds_to
88882,CHEMBL262,7.68,7.68,1,binds_to
88882,CHEMBL5983,7.45,6.96,4,binds_to
88882,CHEMBL2246,6.49,5.88,3,binds_to
88882,CHEMBL227,5.82,5.82,1,binds_to
88882,CHEMBL6020,5.8,5.8,1,binds_to
85553,CHEMBL230,7.82,6.29,12,binds_to
85553,CHEMBL221,7.29,6.6,2,binds_to
85553,CHEMBL1963,7.0,7.0,1,binds_to
85553,CHEMBL1293235,6.9,6.9,1,binds_to
85553,CHEMBL2439,5.68,5.68,1,binds_to
85553,CHEMBL3397,5.5,5.5,2,binds_to
85553,CHEMBL4261,5.5,5.5,2,binds_to
16391,CHEMBL231,9.4,8.0,4,binds_to
16391,CHEMBL223,8.21,8.05,2,binds_to
16391,CHEMBL224,8.17,7.19,4,binds_to
16391,CHEMBL1942,8.07,7.61,3,binds_to
16391,CHEMBL222,7.89,7.61,3,binds_to
16391,CHEMBL229,7.86,7.49,3,binds_to
16391,CHEMBL1916,7.43,6.71,3,binds_to
16391,CHEMBL1963,7.4,7.4,1,binds_to
16391,CHEMBL1821,7.38,6.58,3,binds_to
16391,CHEMBL228,7.34,7.21,2,binds_to
16391,CHEMBL2035,7.34,6.92,3,binds_to
16391,CHEMBL289,7.3,6.86,5,binds_to
16391,CHEMBL225,7.28,7.03,3,binds_to
16391,CHEMBL234,7.16,6.99,3,binds_to
16391,CHEMBL245,7.06,6.45,3,binds_to
16391,CHEMBL1941,6.96,6.02,3,binds_to
16391,CHEMBL287,6.94,6.76,2,binds_to
16391,CHEMBL216,6.93,6.39,3,binds_to
16391,CHEMBL1867,6.9,6.69,2,binds_to
16391,CHEMBL3371,6.9,6.69,3,binds_to
16391,CHEMBL217,6.78,6.49,3,binds_to
16391,CHEMBL1833,6.72,6.61,3,binds_to
16391,CHEMBL211,6.41,6.12,3,binds_to
16391,CHEMBL219,6.26,6.26,1,binds_to
16391,CHEMBL3426,6.08,6.08,1,binds_to
16391,CHEMBL2056,5.97,5.83,3,binds_to
16391,CHEMBL3356,5.9,5.9,1,binds_to
16391,CHEMBL237,5.7,5.7,1,binds_to
16391,CHEMBL3155,5.67,5.67,1,binds_to
16391,CHEMBL233,5.54,5.54,1,binds_to
16415,CHEMBL1963,5.6,5.6,1,binds_to
574221,CHEMBL2047,8.0,6.78,34,binds_to
574221,CHEMBL5409,7.62,6.5,6,binds_to
573926,CHEMBL1293235,6.25,6.25,1,binds_to
574519,CHEMBL2487,8.66,8.65,4,binds_to
16505,CHEMBL217,9.52,8.64,2,binds_to
16505,CHEMBL224,7.68,6.96,2,binds_to
16505,CHEMBL3155,7.64,7.64,1,binds_to
16505,CHEMBL229,7.59,7.59,1,binds_to
16505,CHEMBL289,7.5,7.16,4,binds_to
16505,CHEMBL3257,7.48,7.48,1,binds_to
16505,CHEMBL234,7.41,7.41,1,binds_to
16505,CHEMBL231,7.38,7.38,1,binds_to
16505,CHEMBL1942,6.85,6.85,1,binds_to
16505,CHEMBL3356,6.5,6.5,1,binds_to
16505,CHEMBL1293232,6.4,5.97,2,binds_to
16505,CHEMBL1916,6.34,6.34,1,binds_to
16505,CHEMBL3577,6.28,6.28,1,binds_to
16505,CHEMBL1075138,6.15,6.15,1,binds_to
16505,CHEMBL1833,6.11,6.11,1,binds_to
16505,CHEMBL240,6.05,6.05,1,binds_to
16505,CHEMBL237,5.98,5.98,1,binds_to
16505,CHEMBL340,5.6,5.6,2,binds_to
16505,CHEMBL214,5.57,5.57,1,binds_to
16505,CHEMBL210,5.56,5.56,1,binds_to
16505,CHEMBL1867,5.56,5.56,1,binds_to
16505,CHEMBL228,5.54,5.54,1,binds_to
16505,CHEMBL4843,5.53,5.53,1,binds_to
16505,CHEMBL3622,5.5,5.5,1,binds_to
16506,CHEMBL1293235,6.35,6.35,1,binds_to
579689,CHEMBL211,9.15,8.25,11,binds_to
579689,CHEMBL1821,8.89,8.29,4,binds_to
579689,CHEMBL2035,8.89,8.32,2,binds_to
579689,CHEMBL216,8.82,8.5,10,binds_to
579689,CHEMBL245,8.72,8.34,3,binds_to
4345,CHEMBL1293235,7.45,7.45,1,binds_to
4345,CHEMBL256,5.99,5.99,1,binds_to
16584,CHEMBL234,8.52,8.52,1,binds_to
16584,CHEMBL229,8.48,8.48,1,binds_to
16584,CHEMBL2056,7.77,7.77,1,binds_to
16584,CHEMBL228,7.08,7.08,1,binds_to
16584,CHEMBL222,6.97,6.97,1,binds_to
16584,CHEMBL216,6.72,6.72,1,binds_to
16584,CHEMBL289,6.4,6.25,4,binds_to
16584,CHEMBL211,6.23,6.23,1,binds_to
16584,CHEMBL214,6.18,6.18,1,binds_to
16584,CHEMBL3356,6.1,5.95,2,binds_to
16584,CHEMBL1867,6.04,6.04,1,binds_to
16584,CHEMBL233,5.71,5.71,1,binds_to
16591,CHEMBL221,8.7,7.93,4,binds_to
16591,CHEMBL230,7.58,6.91,6,binds_to
16591,CHEMBL1293232,7.3,7.3,1,binds_to
16591,CHEMBL1293235,6.5,6.5,1,binds_to
16591,CHEMBL1641347,5.89,5.87,2,binds_to
579824,CHEMBL267,8.19,7.93,3,binds_to
579824,CHEMBL3905,7.0,7.0,1,binds_to
16592,CHEMBL1795168,6.09,6.09,1,binds_to
16592,CHEMBL1293235,6.0,6.0,1,binds_to
16656,CHEMBL3785,8.06,6.75,45,binds_to
16716,CHEMBL241,5.55,5.55,1,binds_to
581798,CHEMBL1293235,8.46,8.46,1,binds_to
573133,CHEMBL1974,9.7,8.01,118,binds_to
573133,CHEMBL1913,8.8,8.05,10,binds_to
573133,CHEMBL1936,8.8,7.93,26,binds_to
573133,CHEMBL2007,8.8,7.9,10,binds_to
573133,CHEMBL1844,8.8,7.97,8,binds_to
573133,CHEMBL2041,8.8,8.06,20,binds_to
573133,CHEMBL3778,8.69,8.69,2,binds_to
573133,CHEMBL2250,7.68,7.68,2,binds_to
573133,CHEMBL1955,7.42,7.39,6,binds_to
573133,CHEMBL1868,7.39,7.32,6,binds_to
573133,CHEMBL258,7.24,6.42,4,binds_to
573133,CHEMBL5319,7.09,7.07,6,binds_to
573133,CHEMBL279,7.06,6.86,7,binds_to
573133,CHEMBL4898,6.96,6.4,4,binds_to
573133,CHEMBL3357,6.94,6.94,2,binds_to
573133,CHEMBL5122,6.75,6.24,5,binds_to
573133,CHEMBL5608,6.7,6.37,4,binds_to
573133,CHEMBL4204,6.66,5.85,4,binds_to
573133,CHEMBL5198,6.57,6.49,4,binds_to
573133,CHEMBL1862,6.5,6.19,3,binds_to
573133,CHEMBL2185,6.5,6.5,1,binds_to
573133,CHEMBL1075167,6.5,6.45,4,binds_to
573133,CHEMBL2815,6.41,5.83,4,binds_to
573133,CHEMBL5684,6.41,6.1,4,binds_to
573133,CHEMBL2428,6.39,6.39,2,binds_to
573133,CHEMBL4627,6.39,6.39,1,binds_to
573133,CHEMBL4852,6.36,6.28,4,binds_to
573133,CHEMBL6191,6.35,5.86,4,binds_to
573133,CHEMBL5464,6.21,6.1,3,binds_to
573133,CHEMBL1795199,6.21,6.21,1,binds_to
573133,CHEMBL3981,6.17,5.92,2,binds_to
573133,CHEMBL4105746,6.12,6.12,1,binds_to
573133,CHEMBL4527,6.02,5.79,2,binds_to
573133,CHEMBL4202,5.96,5.96,1,binds_to
573133,CHEMBL5836,5.92,5.91,4,binds_to
573133,CHEMBL5518,5.8,5.8,1,binds_to
573133,CHEMBL4223,5.75,5.69,4,binds_to
573133,CHEMBL5476,5.64,5.64,1,binds_to
573133,CHEMBL6166,5.6,5.6,3,binds_to
573133,CHEMBL5014,5.57,5.57,1,binds_to
573133,CHEMBL4602,5.52,5.52,1,binds_to
573133,CHEMBL5274,5.5,5.5,3,binds_to
16759,CHEMBL1808,8.92,8.48,12,binds_to
16847,CHEMBL1808,8.35,6.87,8,binds_to
16847,CHEMBL1293235,7.65,6.58,2,binds_to
574539,CHEMBL214,6.6,6.6,1,binds_to
577065,CHEMBL2487,9.13,8.38,2,binds_to
4504,CHEMBL3004,8.82,8.48,4,binds_to
4504,CHEMBL1293256,7.6,7.6,2,binds_to
4504,CHEMBL1293235,7.15,7.15,1,binds_to
4504,CHEMBL211,7.11,6.88,2,binds_to
4504,CHEMBL1821,7.05,6.62,2,binds_to
4504,CHEMBL2842,6.83,6.83,1,binds_to
4504,CHEMBL216,6.74,6.44,2,binds_to
4504,CHEMBL1743126,6.72,6.47,3,binds_to
4504,CHEMBL1743127,6.28,6.18,2,binds_to
4504,CHEMBL1293232,6.1,6.1,1,binds_to
